# Constructed from biom file
#OTU ID	lane1TineA1	lane1TineA10	lane1TineA11	lane1TineA12	lane1TineA2	lane1TineA3	lane1TineA4	lane1TineA5	lane1TineA6	lane1TineA7	lane1TineA8	lane1TineA9	lane1TineB1	lane1TineB10	lane1TineB11	lane1TineB12	lane1TineB2	lane1TineB3	lane1TineB4	lane1TineB5	lane1TineB6	lane1TineB7	lane1TineB8	lane1TineB9	lane1TineC1	lane1TineC10	lane1TineC11	lane1TineC12	lane1TineC2	lane1TineC3	lane1TineC4	lane1TineC5	lane1TineC6	lane1TineC7	lane1TineC8	lane1TineC9	lane1TineD1	lane1TineD2	lane1TineD3	lane1TineD4	lane1TineD5	lane1TineD6
COA-PWY	4.081755207490841	0.0	10199.374663530787	41884.117147501434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.57947085485401	12985.577719670626	29013.07907527984	32060.242449918605	18939.086748577392	0.0	4057.110020347672	0.4	6137.811648306238	20716.253044506	17090.836732252028	30334.62186302695	45781.7278595408	31280.859454468417	105.24633255419808	62.22026562372439	3487.8185867051866	15681.288875741197	13094.270696025378	65506.54267431701	81261.72780408223	48850.67877173413	73658.15535836596	50241.79910169252	88604.77593421203	30888.907009003775	118.52508806025051	32768.01671737782	2328.906934122772	11501.145313972487	13289.831275486657
COBALSYN-PWY	2.824702879238817	0.0	8385.933024536986	41911.60931613368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.436751037390808	13420.772660355848	17306.462703382196	17778.53137677052	6151.546828409802	0.0	4590.4801017087	0.43636363636363634	3949.767537248129	12944.396203557617	9163.275823196449	20004.115876656437	25587.52297170462	19232.497191702452	82.86144999278164	1.7023947903888987	8.25598602060816	9216.354487333607	8649.303808218638	67557.86695432075	23603.94379123259	2948.2491190535857	53379.22838971078	50463.325549321235	71317.23755985868	23815.31719240997	103.07248858941034	33569.21062722665	1632.3754593005951	7401.541117197162	8241.155909255958
CODH-PWY	0.0	0.0	645.0761163707758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.64001883621116	12.029480626535529	62.43791449759398	0.0	0.0	0.0	41.71894507368449	0.002223326049349941	324.41912806340457	0.022034909561067354	207.38652172251156	24.292558236665638	0.0	0.0	0.0	156.1144534876419	0.0	0.0	0.0	0.0	0.0	0.0	13.555986574505962	0.0	0.0	0.0	0.0	45.19068043677437	0.0006064977816452079
COLANSYN-PWY	0.6259845086857335	0.0	6619.49094107061	199.57309634512123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.89475286071827	15395.582752357519	23015.538480131476	25677.459908821624	10161.207647917154	0.0	4344.068789266279	0.5517241379310345	4126.475930114801	14996.25832042098	13291.861644891784	22414.97185525335	36850.61629561987	23795.774061891472	50.01822932810092	0.0	220.07955873538148	11967.213278823154	9193.325355563333	73112.68544128182	52101.09710766733	12953.060517854477	77711.72497783837	58510.29592506619	93926.21243945304	33913.98819432249	15.564583345138146	34422.47726704947	1467.063799282282	8631.487252676363	9892.754814620408
COMPLETE-ARO-PWY	4.60338579845243	0.0	8967.401940222891	51575.668847257875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.58740750286118	19067.914148583186	36744.33191364852	40684.34109141857	22608.903962226726	0.0	5134.008690352124	0.6095069399277637	7571.028930930362	26052.163099070352	21768.376585004924	38583.02971546449	58205.949109576926	39379.3891146551	120.8254482669963	63.31168920155234	4426.919798134514	19978.766380736237	16502.1931611099	88578.24123986992	105934.57403944325	62706.00264783853	103322.52513733818	71937.23167779474	119260.87598700922	46630.119905089625	145.01720994765495	41299.099705681	2756.5933399671176	14513.635771241909	16888.365390315947
CRNFORCAT-PWY	0.0	0.0	217.64090147323736	123.87822117740814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.94350485742592	2508.138225935725	4505.620450212943	859.8919757322647	0.0	0.0	0.0	844.1768393012381	2400.3986350509144	2085.6912414297058	6173.96811214196	8505.275244178385	2951.4554098685176	0.0	0.0	0.0	1652.4865603506557	1238.6205566971157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.20012840623243	0.1463806209542098	0.0	1167.2212266047977	761.5238185952467
DAPLYSINESYN-PWY	3.2876249431499325	0.0	6075.566765593023	45263.864663214285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.56798786520376	16731.814515673817	33255.02818427729	36662.28810547199	17600.11859692349	0.0	4659.707132064177	0.496551724137931	6971.00190050329	23521.647378318095	19379.294257165355	34900.132876673684	52845.91961311891	35887.174273729914	107.78298959781415	5.465650266657387	3690.8661878579096	17960.579446763717	14877.727997901615	78103.17291377964	87809.4414018404	52765.69348248311	90582.3523200925	63904.09787586827	101578.69154966171	41415.19664731819	136.12713264075438	35330.121206097356	2755.5054118710996	13227.234864867996	15297.18027387309
DENITRIFICATION-PWY	0.0	0.0	400.2307063145976	30.38186262905529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12725.02946951015	707.8739109099906	913.6072065694052	355.87523970284514	0.0	0.0	0.0	177.53116989760304	380.4675930041705	557.0118961574997	1068.3227829798598	1370.6978202733123	1108.8841059801928	25.338252753513114	0.0	0.0	565.8432238457082	349.8872583884777	13381.58458147556	1994.2510076394908	1561.3197680197316	26451.619867066616	23746.468407933895	10601.240971799993	22687.232063555977	6.475525160415114	20.239494454741937	0.0	324.6744133273229	299.69500695816123
DENOVOPURINE2-PWY	3.2184250495182996	0.0	7724.673273587558	609.9684895107163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.71330718905534	15202.591429474058	27458.56550845231	29299.57230889159	20522.888635017654	0.0	4618.436521115208	0.0	5153.010832363185	18046.57837030988	17116.018883840825	26922.45214004777	42717.85399587366	28901.366931014712	99.70517500134875	74.75306679723892	208.38491235961655	14579.598853114374	12008.576012572297	74369.17259614638	67116.09907529986	15715.431679436675	81630.43860658088	58124.41928071045	97903.0725077866	36643.81553517773	46.67815550720721	36139.87098199383	0.12762826640092217	10167.023308318396	11945.272603870786
DHGLUCONATE-PYR-CAT-PWY	0.0	0.0	0.2619203335207412	58.862406346476256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9117.90357766946	2593.724888953523	3307.5973833319085	870.5750806964003	0.0	0.0	0.0	574.7268737418335	1926.642647528596	1696.063833531401	4830.238675207579	5173.992749693908	2837.839515299666	0.0	0.0	0.0	1958.5058824652162	1387.9907569375573	10795.402758882728	1655.5817114855015	1307.8224026439932	20842.74745469575	17958.784912693136	8775.109767920652	17394.945734673307	22.625642578679873	13.16110657516809	0.0	1277.7380134890961	1033.3493466538346
DTDPRHAMSYN-PWY	1.1404015078802627	0.0	5785.642828618104	176.81123911812531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.17631793170179	15363.647093102782	28597.631882126505	31934.28536499898	10970.178652636181	0.0	5024.932666085883	0.4	6045.45788991538	20983.944941118792	16363.073761645917	30846.226169047746	45250.900149461864	30702.22275743533	103.3314920282648	55.61	3509.5735835165965	15285.612110805345	12857.870373250302	38175.65713996604	76234.60916733979	50536.98896473576	77056.39082961611	50882.54720616318	63125.332669830466	35227.372427229195	140.1892842952475	192.2541362282607	2144.2354844294105	11777.057931817477	13465.80652068605
ECASYN-PWY	0.0	0.0	45.980872437870666	69.22753789569272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.55530261943505	0.0	10931.84834933648	10014.652525276993	3641.0096119273676	0.0	4619.548382542397	0.0	1416.3726778012854	5910.006868307114	5084.6527889565605	8506.866325190364	15341.566988476485	10552.220315036086	0.0	0.0	0.0	4848.352068835185	3688.132202626279	57175.422815278354	17831.820147046994	333.63139369850103	21548.242285280256	28126.766020476938	58392.43008487606	9922.104691345845	0.0	34526.262878655565	0.0	3406.7026116553734	4027.532515301377
ENTBACSYN-PWY	0.0	0.0	656.1166444884664	77.37915764588602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.6754687795484	0.0	22011.88931598536	22196.517345657114	11831.285139002825	0.0	4255.094264696406	0.7999709397362779	3686.402728469029	14496.048761394657	10447.910752414691	19988.389073426642	31996.195604838238	22638.345291997874	0.0	0.0	6.730124840265372	10669.305239031428	9040.408245203944	54458.01521857508	17910.857207826888	327.3817739625225	20970.86220811853	25752.876179163257	57376.51685742329	1.8886335738677114	0.0	34060.82219023695	0.0	8114.139248014133	9500.462822791465
FAO-PWY	4.923285259471337	0.0	6940.651177088032	62879.268986492854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	184.82264113101775	37346.99686582842	68951.41424758709	71387.76371425008	32118.217473230718	0.0	8114.220014039767	0.9795627883805615	13846.652639646745	49934.04677405638	31702.89177974698	74353.83995266029	101401.5939137756	74699.57506487657	235.39380244216204	5.11135257971459	4667.276379129758	35776.29009646943	31363.822924622207	136770.2879382678	120650.61736590337	68073.75104933803	151446.5341807892	118256.85565895494	163081.65483736616	81213.05083045638	319.8542055332567	65252.48411565935	5749.9867389601195	28239.31278093958	32109.582820297135
FASYN-ELONG-PWY	6.704341928666099	0.0	10228.928551558683	62860.681383372925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167.9548427032179	31977.513113029767	53678.90290804611	58272.31099281329	26458.789925091147	0.0	4636.69963340192	0.0	10097.686365290168	37242.28316507306	28901.90632678817	55284.303926843604	82498.2900669125	56356.161322968364	121.8057664025879	21.807597704723864	6540.059370166945	28594.7284097032	23494.289422510916	103346.02943806969	149498.15259491574	93053.64748192488	150921.52949515684	99005.94290040585	151398.5216472006	73529.22592932243	188.7959959861598	37398.602849414354	4130.786732331587	21113.946870473475	25005.736195587393
FASYN-INITIAL-PWY	0.0	0.0	4230.905477479209	355.32988344794654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.78564417188335	31542.880936492485	49846.72526549893	55217.75493669027	23400.86645885714	0.0	4755.846470267329	0.0	9713.918341951794	35243.731098077034	27211.197197879308	50267.03958489447	77939.07206007872	52393.69367442685	33.08079439679524	0.0	7449.719650280116	27052.78035304278	21748.816843509758	103778.99670046024	165172.01584255797	105246.72320503632	155015.4961402174	97807.59329644102	155091.40292920783	72528.54424981079	158.0889939411873	42560.83140114961	272.0679384740425	19779.012669715707	23702.989492255325
FERMENTATION-PWY	0.4745689791375992	0.0	5818.965683545089	1029.5922894428945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.91190706067383	15891.531496399439	37216.006180578246	39964.43733643406	21134.30811695495	0.0	7112.093793124093	0.0	6933.966359580019	25457.406657658725	19913.40076754782	36516.23744747904	56608.90285868716	39013.34995701914	47.554141734339225	28.410354673622976	4635.973955630427	19490.000569795575	15628.175126594686	108288.95715634528	114973.27174963205	65654.63426732144	101659.55320353257	74876.99528175942	133465.82149256606	42007.8457172	69.03301128319968	55821.940669404656	2682.6150762905363	14235.120103487188	16803.968839478504
FOLSYN-PWY	4.511764406830599	0.0	9389.90465385805	46421.82456602872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.167594107444	16877.55147455159	35670.48195641259	38507.78189952331	21549.204491204302	0.0	5093.582648268424	0.5468341020944142	7249.888888872358	24867.113930606258	19844.49180608342	36436.410423611975	55235.20788229278	38148.456443555406	82.7487151675799	63.0200589027726	354.2142597825405	19026.110036323444	15898.17188735794	96197.04168506416	75129.28489364276	16475.63924070584	92023.9338328647	71408.56026423027	120118.4899168215	39255.17305902125	137.0967186313622	48089.00034150775	2699.089531702938	13916.720466679913	16155.359068541957
FUC-RHAMCAT-PWY	0.0	0.0	270.7029513374581	60.48652641101454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	561.0376509672961	502.99507677901516	203.50211161650319	0.0	4073.0612824543973	0.0	195.4076863483854	509.85183464971954	1243.1107289679376	491.17090898825074	924.684225239687	98.95639866774441	0.0	0.0	0.0	115.67182748740997	330.5687839464546	53290.124533689115	14363.488449845214	272.0558157780784	18603.892811850867	25497.342607765888	51931.10752440145	0.0	0.0	32604.985438554744	0.0	6.943666417230772	8.519454583751262
FUCCAT-PWY	0.0	0.0	270.90198169709134	67.63932316850676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	270.9541900558683	507.33694337994075	99.21597135717529	0.0	4092.8536347109057	0.0	199.72809850782255	268.0439898373841	801.4852335000534	240.48618362437375	828.0476639426814	299.3699517084712	0.0	0.0	0.0	53.371044737805136	255.24672788271891	54890.99337095518	14617.93000792659	313.70160145639807	20445.24723290228	27505.030787728367	53231.4893524968	0.0	0.0	32622.547242582066	0.0	19.786422107067402	239.05922633793023
GALACT-GLUCUROCAT-PWY	0.7757357929772288	0.0	468.08926505998346	80.72692850879399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.71244297583178	75.40740122260979	13190.16210068809	12256.048840720483	7167.245048363192	0.0	4310.615111577748	0.0	1686.424863108487	7011.711673823	6569.690433293739	10485.163107179493	18929.794291133283	12601.428830525596	0.0	0.0	0.0	5790.048417250088	4408.036342846131	60436.50707128489	19271.44256621308	349.0697975631299	23335.09426401244	30599.176493382016	62666.352022823885	13376.698573431207	0.002246648074601459	35235.38564276993	1283.430417391298	4225.830754213122	4973.618915989243
GALACTARDEG-PWY	0.0	0.0	194.99839939072794	85.52977795095721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.92	0.0	13938.613696817145	12894.264212043492	4570.8733483825	0.0	4684.06250190942	0.0	1871.104046169365	7960.545645999394	6313.049165122479	12072.759440914226	19172.434299911693	13635.660581523194	18.153565148666083	0.0	0.0	6267.431149026663	5045.766642162359	60889.935361476404	16409.235970165864	318.49539480465774	21443.19320769428	29285.463601273303	59329.12228790693	10337.052709262607	0.6032958601958079	37252.714187839025	23.206781327558748	4610.535777806538	5425.096186214129
GALACTUROCAT-PWY	1.0884625898862479	0.0	620.5479215693849	100.00128345688574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.55686761699931	100.82158146459676	16352.130637719061	15636.804643698562	11675.327277786682	0.0	4066.685954620251	0.0	2252.6568257406484	9054.931869590542	8507.685547128856	13700.164104276577	23997.418534908687	15889.574717382435	11.074199024037565	0.0	34.429168807326356	7573.86012698686	5863.470977309626	58866.58057852481	21577.392538543143	408.8334491119347	25815.63545170671	32099.297819662846	63957.18706257514	14029.816900208554	7.742014198501453	32646.805550666268	2718.8846678488385	5496.035829153892	6348.044763320619
GALLATE-DEGRADATION-I-PWY	0.0	0.0	117.30012624161532	6.512939416439254e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3350076142733907e-06	11152.775216090244	10367.32569876246	3512.3027372930774	0.0	0.0	0.0	2322.6721103798404	9006.147642302818	3857.821452092236	13639.88671443105	15112.59188262437	12125.154347935013	4.203870967741936	0.0	6.226203400968913	5459.823642548206	5662.795263495288	0.0	0.0	0.0	0.0	0.0	0.0	2492.8016918989997	76.96	6.5401750806368355	1423.306514304556	5003.701456659251	5565.771430307622
GALLATE-DEGRADATION-II-PWY	0.0	0.0	117.30012624161532	6.512939416439254e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3350076142733907e-06	1402.2301689863245	2202.7351798201694	464.1671129483007	0.0	0.0	0.0	454.95343596238797	1483.9709368699444	900.7964334526537	3037.574484698331	3732.3950310898595	1717.6822772655864	0.0	0.0	5.315973170099847	1101.1536792048387	681.5173391569895	0.0	0.0	0.0	0.0	0.0	0.0	2908.2686405488325	0.015634346655441247	0.4803032369553965	1423.306514304556	820.3961569344308	475.7068746655357
GLCMANNANAUT-PWY	0.0	0.0	898.0127990269317	59.2284408124235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1180.719678191139	1912.4184984569315	11224.659399822865	0.0	4671.099324357607	0.0	495.46930081532514	726.4123396911051	2115.0455696893177	532.9066653313984	1687.3489829022387	130.6548630287659	0.0	63.33866937598376	0.0	312.51144692455136	1.3273122264354902	66052.08783102522	19748.098337246982	351.1044382520092	23834.756519321945	31584.852867009533	66960.04218161102	7659.826988673337	0.0	40818.33688777573	0.0	264.9357844091776	381.5104709970542
GLUCARDEG-PWY	0.0	0.0	284.7806894876371	85.6952269164845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.92	0.0	14882.992470988347	13773.06467576798	4911.307670872951	0.0	4636.593156044247	0.0	1993.1436845789856	8448.133122738172	6789.380130842921	12816.483587110673	20492.59744826947	14536.27767096641	18.153565148666083	0.0	0.0	6665.749263315069	5351.81784393285	60887.43887108238	16408.5694827286	318.4809320453122	21442.263945068626	29284.21528251769	59326.71888526568	10337.052709262607	0.6037591037445454	37252.71195339916	23.206658922910343	4890.967785725999	5755.979677592337
GLUCARGALACTSUPER-PWY	0.0	0.0	194.99839939072794	85.52977795095721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.92	0.0	13938.613696817145	12894.264212043492	4570.8733483825	0.0	4684.06250190942	0.0	1871.104046169365	7960.545645999394	6313.049165122479	12072.759440914226	19172.434299911693	13635.660581523194	18.153565148666083	0.0	0.0	6267.431149026663	5045.766642162359	60889.935361476404	16409.235970165864	318.49539480465774	21443.19320769428	29285.463601273303	59329.12228790693	10337.052709262607	0.6032958601958079	37252.714187839025	23.206781327558748	4610.535777806538	5425.096186214129
GLUCONEO-PWY	5.749675826784784	0.0	10767.06173387525	44717.44205434083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.2327992647649	14059.016715265612	35331.869301079576	37909.815388363146	21294.92989185599	0.0	5241.844716382173	0.4799790706800575	7124.535606826498	24308.391387394724	19722.329596895648	36211.38001055003	54650.71350903331	37814.42418809129	105.50136876792048	28.055038768792624	3498.4720706916196	18620.510897264543	15567.758563986636	83438.85852529916	87962.04561594654	49357.45514765423	83824.80757182487	61309.16834221612	107825.54543070108	36017.66171863568	132.63455825768108	42434.021945198576	2493.9797722965795	13678.09641644895	15878.662805524598
GLUCOSE1PMETAB-PWY	0.0	0.0	1397.0005269554329	219.71193737713003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.61335116081197	16529.84797353798	26976.217310048312	32960.4862644407	15486.803122603491	0.0	4151.677290305883	0.0	5562.180329765636	20248.3901206848	17750.65569385868	27544.805714835013	45878.99128857994	28624.833463932497	0.0	1.1179463851005398	6945.650947430494	15731.31122106247	11754.836020290932	70531.82230570451	147653.85699398373	96960.84868643573	113058.2617496514	60623.42238016393	119858.5136926897	37828.41147477586	64.96338421141068	32719.621015257882	0.0	10928.093822537405	13286.528198285174
GLUCUROCAT-PWY	0.7646647808319122	0.0	547.9375047345892	95.50067579678424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.83696197566624	86.33559773148134	14126.557944621234	13289.820442891054	13109.551724957646	0.0	4440.385379829501	0.0	1859.38050195776	7390.872745260131	7016.742993121135	11087.460753462796	20557.135526381775	13506.029766233289	0.0	72.52675497200042	0.0	6059.08028000731	4706.422892053057	65703.76557102469	23505.64908401203	441.6475650144116	28196.02594492192	35376.22202795443	70818.55035507433	19546.642139089403	5.745531473058134	36706.02981456541	2392.2089555582966	4409.101224822307	5214.227360637898
GLUTORN-PWY	3.9723194957006878	0.0	4163.027634279877	46545.161383309896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.63705153224686	18482.631784115005	32339.75100848981	34715.990562232844	17229.804554445713	0.0	4057.1101351927655	0.4444444444444444	6623.8384989940705	23105.54849731368	17915.449221345054	34826.66391229027	50150.00715289337	35238.37496206185	109.45527941134955	3.5545865244859907	3494.7214664964295	17465.38894345205	14962.554611562527	72913.88218266275	82345.32811945175	49725.693863992376	82431.0041323067	61885.36970432538	92621.5555473593	43632.55628121022	137.14467341106328	32667.840883024666	2486.4093233787216	13078.853708972358	14961.520248140048
GLYCOCAT-PWY	0.0	0.0	3814.224122109835	162.97775858047336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.54318751072225	14515.413626062136	25255.851681040574	27345.621493813956	10910.347041185109	0.0	5409.480318600057	0.0	4449.711218804686	15929.705097730193	16030.5422814619	22921.471907879382	39438.803682745216	25494.956817190017	6.751441599415597	38.147321683018156	52.91957430666917	12973.773756334527	9990.9251675953	88162.93172758236	66714.4609165236	6274.56074641286	87392.9432769198	65793.4791912151	117004.217831227	38446.55251126613	26.474537232699813	43555.770477521	600.9728078048538	9016.634370048816	10829.45663856383
GLYCOGENSYNTH-PWY	3.339110966471085	0.0	3365.6378675566925	119.13736637736663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.11999999999999	14092.980127737354	20979.417421016184	25774.139284662047	9461.173016172203	0.0	4057.1107527588524	0.4444444444444444	4297.640937552208	14845.681775866908	14417.689875940618	20710.6987464856	35492.98800703586	21995.603466109995	42.25264744400122	65.67375439585426	5624.658309922309	12117.805924158532	8794.246663620968	67443.78172001199	121415.06248229438	77391.15432178177	95537.13058903348	54655.85517463977	107188.62477836062	33331.77237697595	45.12492101171092	32739.416382477397	1507.8339121976867	8300.848368010744	10196.203330966964
GLYCOL-GLYOXDEG-PWY	0.0	0.0	81.49373400737886	75.93396092331704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	417.29736216005483	174.13065745594545	174.6170179076036	0.0	4637.112951557083	0.0	79.86309066941736	319.100584162226	1354.9275478894926	287.6159596440112	335.8745217380327	20.241000907313666	0.0	0.0	0.0	177.25786282480777	140.26003484418243	60501.30929346941	17989.010343858678	327.36150551351506	21751.289564823164	28988.66150371254	60533.10870574009	0.0	0.0	37249.66329711846	0.0	0.0038290577684444143	0.010352817888769406
GLYCOLYSIS	5.370803909399616	0.0	9754.38906983127	797.2806512576682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.19121098403845	519.9346638074426	34137.09435077764	36701.87975684307	21699.882850885257	0.0	5663.305115021012	0.5022950228685428	6866.129154953972	23405.122953419745	19772.592231101484	34465.01692092642	52823.340298344476	36341.34596818411	118.51342790920096	68.206839861187	3499.32543761913	17924.447211970142	15167.107949654615	89814.45487358645	90112.71448275766	49452.48519391447	84318.63383581683	62915.461480306185	114579.77917729657	31290.663228034162	125.97662402397887	46503.543068670755	2374.9038594084573	13153.723403893999	15281.524258972833
GLYCOLYSIS-E-D	0.0011758158889784457	0.0	4621.739511324418	474.1104165864896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.1065145789559	740.9976880852004	29903.804955408665	33074.31297101082	16678.518512509687	0.0	5048.529741080788	0.0	6041.267347600852	20685.53989787712	17703.45901844275	30624.413172669938	47975.44227850453	31755.437482213943	72.59460328003152	0.0	3630.988091938963	16069.157186383707	13199.334563689756	83286.42043203923	90619.95695903506	51269.89017811801	85742.04924220768	62060.21046348621	109083.02817867509	32493.267964412356	89.01647536738899	41134.791811214964	2255.6564268873767	11641.852745463337	13564.758799318772
GLYCOLYSIS-TCA-GLYOX-BYPASS	5.153188847095978	0.0	6376.6829387675425	1571.3024047737154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.4115793869751	820.0858011760315	35367.806395659114	38284.66912158474	19683.416576112602	0.0	5634.753853983799	0.5268334467674446	7231.259534341667	24747.493263307362	19814.27510312978	36531.55499695897	55175.22835231121	37973.18055310565	70.79109407361473	0.0	3808.95913364289	18876.76517839445	15880.723336699974	88182.1830936586	95018.23549362305	53653.25723769034	87910.5049169074	62563.49380494743	114859.39457848908	30682.69345467508	135.75484375591523	44692.923710184434	2235.781499721303	13899.861501185185	16146.126947357503
GLYOXYLATE-BYPASS	5.054899482384175	0.0	4428.992238682224	41898.381924912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.03243797523419	12958.997562850996	29343.10582915068	32282.20860970063	13855.376471699909	0.0	4636.697589229036	0.4923021904336164	6140.762676422212	20957.28507817093	16064.732476655316	31423.027341920948	46273.31782929146	32017.889260169824	100.01053058214619	0.0	3495.531750501818	15821.616267057954	13275.500265132083	73661.45867037994	84198.94569574749	48535.66948977068	77282.68053583642	54665.879391932154	97431.33727840381	30885.4124967649	119.40480831670793	37342.817843588346	2510.2788402636293	11787.797927520794	13783.368397876415
GOLPDLCAT-PWY	0.0	0.0	223.84706553250948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8352572001702134	7.765737265875936	1.266281147303334	0.0	0.0	0.0	114.27732325596264	0.9607540978662753	19.368054887381653	4.34216983102381	216.5074358222408	197.19808349399273	0.0	0.0	0.0	9.080369405196997	0.7511753499497084	0.0	0.0	0.0	38.37878567803077	0.0	1.6159282771051098	0.0	0.0	2.510588786730104	0.0	0.5827086694362604	8.667422471735536
HCAMHPDEG-PWY	0.0	0.0	24.242694140250663	61.48986458832771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.21349705963712	16211.659379727227	15071.619926349642	5098.472513026873	0.0	4425.934551221212	0.7998449462811541	3212.9700444362047	13189.596034046921	5800.52018796408	19449.429441273394	21228.27889967831	18097.478439398452	0.0	0.0	0.0	8222.93118445758	8446.789067656717	56809.4513326088	15453.99927686286	292.64079829974673	18929.474074279206	26282.160150874693	55562.70496095254	0.0	113.33676397166337	35547.29561559016	4.978719295331606	7298.47101944013	8071.723022722015
HEME-BIOSYNTHESIS-II	4.020481457194111	0.0	6924.481123890022	41887.15838956285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.46961151736745	12956.9734271628	28231.429519170455	30611.03863829027	12929.999895909148	0.0	4057.1100443463924	0.4	5594.743271333486	20179.98796045167	14519.532595236582	29530.361041796124	43935.29942509243	30482.269624580487	99.84951142512098	7.95696669478367	3467.354630469905	15129.958309070837	12358.744877396515	65499.85298421202	80890.46920622133	48522.91696577482	73551.34147400587	50217.09705187048	88467.81145353617	30884.95181858532	118.62169648577155	32650.669094732213	2404.026520580019	11335.662322362568	13156.54951236266
HEMESYN2-PWY	4.240509723717382	0.0	9910.419703501457	41934.94056062055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.07318669849974	14913.625420758724	33242.2113793618	35927.95295545467	20732.41920788061	0.0	4856.373245300537	0.4571048916202973	6841.930074752626	23528.52320035231	17975.964844347138	34470.378787775815	51931.10089674761	35717.88944371026	108.1339209794158	9.05098687502497	3982.7384913304563	17875.71587587815	14968.29798889031	74972.1847185874	92562.83367653965	55555.61369241969	84299.59214342521	57594.47555208207	101232.37873478227	35488.56385323031	137.9101936580421	37354.08355928838	2697.3994488709604	13198.345361243246	15365.904153782716
HEXITOLDEGSUPER-PWY	1.0609167168923284	0.0	1413.568801678685	160.45362173835863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.24817158854812	2.278564275422272	17639.099992331136	17006.143240860827	7642.8546054010285	0.0	5596.592664465253	0.0	2777.73707588679	10181.12793855127	8917.95707910156	14519.240453301058	25510.391137483333	17189.390227358563	0.0	0.0	74.78237246070177	8332.602463783687	6276.18343146297	78884.47439569778	43412.51948605122	1159.739010640717	46464.0522730806	45348.5576624546	92963.2751942549	3.0061962797718476	0.0	44394.140581855754	0.0	5768.062732108677	6888.346786809584
HISDEG-PWY	4.233701331917614	0.0	7201.070727732129	83559.27899569093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.9225179856115	17173.495793349408	28891.794099362185	31920.2973048887	18753.93006094606	0.0	46.74603960391075	0.40005808044141083	5833.502775262533	20725.466375076085	15679.502867320789	30503.105782300117	44743.216445180806	30596.625842526108	64.85238708897528	6.997110572957135	4047.1909092645874	15358.268190615687	13225.986264799078	17960.460775921118	79637.8601238264	57944.14113005858	71482.5615408233	34691.70857879339	46640.34416119386	40001.90699501448	119.35342583726819	88.46348377488431	2546.425423867424	11662.140881771305	13813.115892062226
